Zone,District,Upazilla,Union,THACODE,Mouza,Village,Weight
West,Satkhira,Shyamnagar,  Shyamnagar Union,408786,*Chingrakhali,Chingrakhali,0.004214388
West,Satkhira,Shyamnagar,  Shyamnagar Union,408786,*Dadpur,Dadpur,0.004141467
West,Satkhira,Shyamnagar,  Shyamnagar Union,408786,*Debipur,Debipur,0.005823556
West,Satkhira,Shyamnagar,  Shyamnagar Union,408786,*Fulbaria,Fulbaria,0.006408304
West,Satkhira,Shyamnagar,  Shyamnagar Union,408786,*Gopalpur,Gopalpur,0.005729875
West,Satkhira,Shyamnagar,  Shyamnagar Union,408786,*Haibatpur,Haibatpur,0.009095941
West,Satkhira,Shyamnagar,  Shyamnagar Union,408786,*Ismailpur,Ismailpur,0.00430267
West,Satkhira,Shyamnagar,  Shyamnagar Union,408786,*Jadabpur,Jadabpur,0.004601553
West,Satkhira,Shyamnagar,  Shyamnagar Union,408786,*Jadabpur,Kalmagha,0.003919513
West,Satkhira,Shyamnagar,  Shyamnagar Union,408786,*Kallyanpur,Kallyanpur,0.00516166
West,Satkhira,Shyamnagar,  Shyamnagar Union,408786,*Kashipur,Kashipur,0.005132196
West,Satkhira,Shyamnagar,  Shyamnagar Union,408786,*Khagradana,Khagradana,0.005032998
West,Satkhira,Shyamnagar,  Shyamnagar Union,408786,*Kulkhali,Kulkhali,0.004034188
West,Satkhira,Shyamnagar,  Shyamnagar Union,408786,*Mahmudpur,Mahmudpur,0.004648544
West,Satkhira,Shyamnagar,  Shyamnagar Union,408786,*Mathbari Gauripur,Mathbari Gauripur,0.004820341
West,Satkhira,Shyamnagar,  Shyamnagar Union,408786,*Nakipur Majat,Nakipur Majat,0.007725106
West,Satkhira,Shyamnagar,  Shyamnagar Union,408786,*Soalia,Soalia,0.004055203
West,Satkhira,Shyamnagar,  Shyamnagar Union,408786,*Shyamnagar,Nakipur,0.003397321
West,Satkhira,Shyamnagar,  Shyamnagar Union,408786,*Shyamnagar,Jabakhali,0.003407347
West,Satkhira,Shyamnagar,  Shyamnagar Union,408786,*Shyamnagar,Dabaloy,0.003478859
West,Satkhira,Shyamnagar,  Shyamnagar Union,408786,*Shyamnagar,Betangi,0.00371608
West,Satkhira,Shyamnagar,  Shyamnagar Union,408786,*Shyamnagar,Thikan Sundarban,0.004466252
West,Satkhira,Tala,  Dhandia Union Total,408790,*Danga Manikhara,Danga Manikhara,0.003624315
West,Satkhira,Tala,  Dhandia Union Total,408790,*Daulatpur,Daulatpur,0.003677518
West,Satkhira,Tala,  Dhandia Union Total,408790,*Dhandia Krishnanagar,Dhandia,0.003452303
West,Satkhira,Tala,  Dhandia Union Total,408790,*Dhandia Krishnanagar,Krishnanagar,0.004219626
West,Satkhira,Tala,  Dhandia Union Total,408790,*Dhandia Krishnanagar,Katakhali,0.003773013
West,Satkhira,Tala,  Dhandia Union Total,408790,*Enayetpur,Enayetpur,0.004100564
West,Satkhira,Tala,  Dhandia Union Total,408790,*Jhargachha,Jhargachha,0.005131557
West,Satkhira,Tala,  Dhandia Union Total,408790,*Manikhar,Manikhar,0.004018888
West,Satkhira,Tala,  Dhandia Union Total,408790,*Manikhar,Garidanga,0.003582904
West,Satkhira,Tala,  Dhandia Union Total,408790,*Panch Para Alipur,Panch Para,0.003499762
West,Satkhira,Tala,  Dhandia Union Total,408790,*Panch Para Alipur,Alipur,0.003422215
West,Satkhira,Tala,  Dhandia Union Total,408790,*Sarsa,Sarsa,0.004522445
West,Satkhira,Tala,  Dhandia Union Total,408790,*Senerganti,Senerganti,0.004759429
West,Satkhira,Tala,  Dhandia Union Total,408790,*Senerganti,Omarpur,0.003590199
West,Satkhira,Tala,  Islamkati Union Total,408790,*Barat,Barat,0.004139551
West,Satkhira,Tala,  Islamkati Union Total,408790,*Baukhola,Baukhola,0.003577254
West,Satkhira,Tala,  Islamkati Union Total,408790,*Bhabanipur,Bhabanipur,0.003742025
West,Satkhira,Tala,  Islamkati Union Total,408790,*Chandpur,Chandpur,0.005446789
West,Satkhira,Tala,  Islamkati Union Total,408790,*Dhamsakhola,Dhamsakhola,0.003686649
West,Satkhira,Tala,  Islamkati Union Total,408790,*Gandanga,Gandanga,0.003978036
West,Satkhira,Tala,  Islamkati Union Total,408790,*Ghona,Ghona,0.004074656
West,Satkhira,Tala,  Islamkati Union Total,408790,*Gopalpur,Gopalpur,0.004054677
West,Satkhira,Tala,  Islamkati Union Total,408790,*Islamkati,Islamkati,0.004978387
West,Satkhira,Tala,  Islamkati Union Total,408790,*Kazidanga,Kazidanga,0.005470475
West,Satkhira,Tala,  Islamkati Union Total,408790,*Kharail,Kharail,0.006421716
West,Satkhira,Tala,  Islamkati Union Total,408790,*Nangla,Nangla,0.004526404
West,Satkhira,Tala,  Islamkati Union Total,408790,*Narayanpur,Narayanpur,0.003582617
West,Satkhira,Tala,  Islamkati Union Total,408790,*Paranpur,Paranpur,0.006507897
West,Satkhira,Tala,  Islamkati Union Total,408790,*Sujansaha,Sujansaha,0.003508074
West,Satkhira,Tala,  Islamkati Union Total,408790,*Uthali,Uthali,0.003559243
West,Satkhira,Tala,  Jalalpur Union Total,408790,*Atghara,Atghara,0.004058241
West,Satkhira,Tala,  Jalalpur Union Total,408790,*Atlia,Atlia,0.005147118
West,Satkhira,Tala,  Jalalpur Union Total,408790,*Char Kanaidia,Char Kanaidia,0.003644759
West,Satkhira,Tala,  Jalalpur Union Total,408790,*Dohar,Dohar,0.004568418
West,Satkhira,Tala,  Jalalpur Union Total,408790,*Gautamkati,Gautamkati,0.003728264
West,Satkhira,Tala,  Jalalpur Union Total,408790,*Jalalpur,Jalalpur,0.004068732
West,Satkhira,Tala,  Jalalpur Union Total,408790,*Jetua,Jetua,0.00368667
West,Satkhira,Tala,  Jalalpur Union Total,408790,*Kanaidia,Kanaidia,0.004340627
West,Satkhira,Tala,  Jalalpur Union Total,408790,*Krishnakati,Krishnakati,0.003665206
West,Satkhira,Tala,  Jalalpur Union Total,408790,*Nehalpur,Nehalpur,0.00379222
West,Satkhira,Tala,  Jalalpur Union Total,408790,*Sreemanta Kati,Sreemanta Kati,0.003665741
West,Satkhira,Tala,  Jalalpur Union Total,408790,*Sreemanta Kati,Amradanga,0.004065099
West,Satkhira,Tala,  Jalalpur Union Total,408790,*Tegharia (Part) Satpakia,Tegharia (Part) Satpakia,0.003641616
West,Satkhira,Tala,  Khalilnagar Union Total,408790,*Chapanghat,Chapanghat,0.003382712
West,Satkhira,Tala,  Khalilnagar Union Total,408790,*Daskati,Daskati,0.00388738
West,Satkhira,Tala,  Khalilnagar Union Total,408790,*Fatehpur,Fatehpur,0.004370678
West,Satkhira,Tala,  Khalilnagar Union Total,408790,*Gangarampur,Gangarampur,0.004240002
West,Satkhira,Tala,  Khalilnagar Union Total,408790,*Gonali,Gonali,0.005350003
West,Satkhira,Tala,  Khalilnagar Union Total,408790,*Ghoshnagar,Ghoshnagar,0.003923791
West,Satkhira,Tala,  Khalilnagar Union Total,408790,*Harischandra Kati,Harischandra Kati,0.003807128
West,Satkhira,Tala,  Khalilnagar Union Total,408790,*Hajrakati,Hajrakati,0.003662299
West,Satkhira,Tala,  Khalilnagar Union Total,408790,*Hajrakati,Katbunia,0.004051056
West,Satkhira,Tala,  Khalilnagar Union Total,408790,*Khalilnagar,Khalilnagar,0.003703553
West,Satkhira,Tala,  Khalilnagar Union Total,408790,*Machhiara,Uttar Machhiara,0.003662686
West,Satkhira,Tala,  Khalilnagar Union Total,408790,*Machhiara,Dakshin Machhiara,0.003919915
West,Satkhira,Tala,  Khalilnagar Union Total,408790,*Mahandi,Mahandi,0.004198367
West,Satkhira,Tala,  Khalilnagar Union Total,408790,*Nalta,Uttar Nalta,0.004221882
West,Satkhira,Tala,  Khalilnagar Union Total,408790,*Nalta,Dakshin Nalta,0.003919439
West,Satkhira,Tala,  Khalilnagar Union Total,408790,*Nurullapur,Nurullapur,0.003615665
West,Satkhira,Tala,  Khalilnagar Union Total,408790,*Prasadpur,Prasadpur,0.004450122
West,Satkhira,Tala,  Khalilnagar Union Total,408790,*Roypur,Roypur,0.006537154
West,Satkhira,Tala,  Khalishkhali Union Total,408790,*Asan Nagar,Asan Nagar,0.00355361
West,Satkhira,Tala,  Khalishkhali Union Total,408790,*Bara Nagar,Bara Nagar,0.004048755
West,Satkhira,Tala,  Khalishkhali Union Total,408790,*Chumarkhali,Chumarkhali,0.003615342
West,Satkhira,Tala,  Khalishkhali Union Total,408790,*Dhukuri,Dhukuri,0.003790001
West,Satkhira,Tala,  Khalishkhali Union Total,408790,*Gachha,Chhota Gachha,0.003418673
West,Satkhira,Tala,  Khalishkhali Union Total,408790,*Gachha,Durgapur,0.004665294
West,Satkhira,Tala,  Khalishkhali Union Total,408790,*Gachha,Baghdanga,0.003338408
West,Satkhira,Tala,  Khalishkhali Union Total,408790,*Gachha,Krishnanagar,0.004028051
West,Satkhira,Tala,  Khalishkhali Union Total,408790,*Gachha,Baragachha,0.003495186
West,Satkhira,Tala,  Khalishkhali Union Total,408790,*Gachha,Khariadanga,0.003545032
West,Satkhira,Tala,  Khalishkhali Union Total,408790,*Gachha,Gopaldanga,0.004726915
West,Satkhira,Tala,  Khalishkhali Union Total,408790,*Gachha,Durbadanga,0.004741841
West,Satkhira,Tala,  Khalishkhali Union Total,408790,*Gachha,Bisheshkati,0.003534532
West,Satkhira,Tala,  Khalishkhali Union Total,408790,*Kadikati,Kadikati,0.004005722
West,Satkhira,Tala,  Khalishkhali Union Total,408790,*Katakhali,Katakhali,0.003476628
West,Satkhira,Tala,  Khalishkhali Union Total,408790,*Kahalishkhali,Kahalishkhali,0.00387475
West,Satkhira,Tala,  Khalishkhali Union Total,408790,*Kahalishkhali,Enayetpur,0.004342915
West,Satkhira,Tala,  Khalishkhali Union Total,408790,*Kahalishkhali,Ganeshpur,0.003473841
West,Satkhira,Tala,  Khalishkhali Union Total,408790,*Kahalishkhali,Baghmara,0.003407513
West,Satkhira,Tala,  Khalishkhali Union Total,408790,*Kahalishkhali,Hajra Para,0.003703289
West,Satkhira,Tala,  Khalishkhali Union Total,408790,*Kahalishkhali,Saradanga,0.003739835
West,Satkhira,Tala,  Khalishkhali Union Total,408790,*Kahalishkhali,Raghabkati,0.003387253
West,Satkhira,Tala,  Khalishkhali Union Total,408790,*Kahalishkhali,Kashiadanga,0.005120874
West,Satkhira,Tala,  Khalishkhali Union Total,408790,*Kahalishkhali,Dudlai,0.003620704
West,Satkhira,Tala,  Khalishkhali Union Total,408790,*Kahalishkhali,Boyardanga,0.003797557
West,Satkhira,Tala,  Khalishkhali Union Total,408790,*Kahalishkhali,Pakshia,0.003706283
West,Satkhira,Tala,  Khalishkhali Union Total,408790,*Kahalishkhali,Mangal Anandakati,0.003621192
West,Satkhira,Tala,  Khalishkhali Union Total,408790,*Kahalishkhali,Kaihkhali,0.004256323
West,Satkhira,Tala,  Khalishkhali Union Total,408790,*Muksudpur,Muksudpur,0.004874894
West,Satkhira,Tala,  Khalishkhali Union Total,408790,*Suktia,Suktia,0.004168318
West,Satkhira,Tala,  Khalishkhali Union Total,408790,*Tikarampur,Tikarampur,0.003652799
West,Satkhira,Tala,  Khesra Union Total,408790,*Dumuria,Dumuria,0.003578294
West,Satkhira,Tala,  Khesra Union Total,408790,*Harihar Nagar,Harihar Nagar,0.004277032
West,Satkhira,Tala,  Khesra Union Total,408790,  Mukundapur,Mukundapur,0.004585035
West,Satkhira,Tala,  Khesra Union Total,408790,  Harihar Nagar,Harihar Nagar,0.003912232
West,Satkhira,Tala,  Khesra Union Total,408790,*Harinkhola,Harinkhola,0.003799056
West,Satkhira,Tala,  Khesra Union Total,408790,*Kalagachhi,Kalagachhi,0.003443311
West,Satkhira,Tala,  Khesra Union Total,408790,*Khesra,Khesra,0.003638726
West,Satkhira,Tala,  Khesra Union Total,408790,*Khesra,Shahjadpur,0.003708078
West,Satkhira,Tala,  Khesra Union Total,408790,*Muragachha,Muragachha,0.003403603
West,Satkhira,Tala,  Khesra Union Total,408790,*Muragachha,Dar Muragachha,0.003725239
West,Satkhira,Tala,  Khesra Union Total,408790,*Rajapur,Rajapur(Meser Danga),0.003463276
West,Satkhira,Tala,  Khesra Union Total,408790,*Rajapur,Kulpota,0.003592356
West,Satkhira,Tala,  Khesra Union Total,408790,*Rajapur,Chak Biswaser,0.004844057
West,Satkhira,Tala,  Khesra Union Total,408790,*Rajapur,Batuadanga,0.004353011
West,Satkhira,Tala,  Khesra Union Total,408790,*Dakshin Sahapur,Dakshin Sahapur,0.004107307
West,Satkhira,Tala,  Khesra Union Total,408790,*Sona Badal,Sona Badal,0.003739717
West,Satkhira,Tala,  Khesra Union Total,408790,*Subhankarkati,Subhankarkati,0.005351601
West,Satkhira,Tala,  Khesra Union Total,408790,*Tegharia (Part),Tegharia (Part),0.003680817
West,Satkhira,Tala,  Khesra Union Total,408790,*Tegharia (Part),Balia,0.003485182
West,Satkhira,Tala,  Kumira Union Total,408790,*Amanullapur,Amanullapur,0.003370588
West,Satkhira,Tala,  Kumira Union Total,408790,*Baksia,Baksia,0.004926262
West,Satkhira,Tala,  Kumira Union Total,408790,*Dadpur,Dadpur,0.004403755
West,Satkhira,Tala,  Kumira Union Total,408790,*Gauripur,Gauripur,0.003720964
West,Satkhira,Tala,  Kumira Union Total,408790,*Jagadananda Kati,Jagadananda Kati,0.003385022
West,Satkhira,Tala,  Kumira Union Total,408790,*Kayemkhola,Kayemkhola,0.003571231
West,Satkhira,Tala,  Kumira Union Total,408790,*Kesa,Kesa,0.003508966
West,Satkhira,Tala,  Kumira Union Total,408790,*Kumira,Kumira,0.003256365
West,Satkhira,Tala,  Kumira Union Total,408790,  Kumira,Kumira,0.003324243
West,Satkhira,Tala,  Kumira Union Total,408790,  Bhagbah,Bhagbah,0.004538751
West,Satkhira,Tala,  Kumira Union Total,408790,*Mohammadpur,Mohammadpur,0.003489146
West,Satkhira,Tala,  Kumira Union Total,408790,*Manoharpur,Manoharpur,0.003500681
West,Satkhira,Tala,  Kumira Union Total,408790,*Mrizapur,Mrizapur,0.003558562
West,Satkhira,Tala,  Kumira Union Total,408790,*Noakati,Noakati,0.005924062
West,Satkhira,Tala,  Kumira Union Total,408790,*Rari Para,Rari Para,0.025296556
West,Satkhira,Tala,  Kumira Union Total,408790,*Rari Para,Abhaytala,0.003490203
West,Satkhira,Tala,  Kumira Union Total,408790,*Senpur,Senpur,0.004076272
West,Satkhira,Tala,  Magura Union Total,408790,*Balarampur,Balarampur,0.004211035
West,Satkhira,Tala,  Magura Union Total,408790,*Baliadaha,Baliadaha,0.003924995
West,Satkhira,Tala,  Magura Union Total,408790,*Barui Para,Barui Para,0.003401702
West,Satkhira,Tala,  Magura Union Total,408790,*Chargram,Chargram,0.003567034
West,Satkhira,Tala,  Magura Union Total,408790,*Charikhada,Charikhada,0.003908368
West,Satkhira,Tala,  Magura Union Total,408790,*Dhulanda,Dhulanda,0.004081121
West,Satkhira,Tala,  Magura Union Total,408790,*Falaya,Falaya,0.003692103
West,Satkhira,Tala,  Magura Union Total,408790,*Magura,Magura,0.004610901
West,Satkhira,Tala,  Magura Union Total,408790,*Magura,Chandkati,0.005714338
West,Satkhira,Tala,  Magura Union Total,408790,*Magura,Maguradanga,0.003754675
West,Satkhira,Tala,  Magura Union Total,408790,*Magura,Bisukati,0.004657744
West,Satkhira,Tala,  Magura Union Total,408790,*Magura,Kashidaha,0.00347346
West,Satkhira,Tala,  Magura Union Total,408790,*Mandra,Mandra,0.003815831
West,Satkhira,Tala,  Magura Union Total,408790,*Raghunathpur,Raghunathpur,0.003962742
West,Satkhira,Tala,  Nagarghata Union Total,408790,*Bhairabnagar,Bhairabnagar,0.009014016
West,Satkhira,Tala,  Nagarghata Union Total,408790,*Harinkhola,Harinkhola,0.003751816
West,Satkhira,Tala,  Nagarghata Union Total,408790,*Harinkhola,Goalpota,0.003927736
West,Satkhira,Tala,  Nagarghata Union Total,408790,*Harinkhola,Beradangi,0.003953925
West,Satkhira,Tala,  Nagarghata Union Total,408790,*Harinkhola,Baghkhali,0.004405129
West,Satkhira,Tala,  Nagarghata Union Total,408790,*Mithabari,Mithabari,0.004898125
West,Satkhira,Tala,  Nagarghata Union Total,408790,*Nagarghata,Samandanga,0.004287375
West,Satkhira,Tala,  Nagarghata Union Total,408790,*Nagarghata,Chakarkanda,0.003974071
West,Satkhira,Tala,  Nagarghata Union Total,408790,*Nagarghata,Gabtali,0.004127781
West,Satkhira,Tala,  Nagarghata Union Total,408790,*Nagarghata,Nagarghata,0.003579592
West,Satkhira,Tala,  Nagarghata Union Total,408790,*Nagarghata,Nagarghata Rishipara,0.004413638
West,Satkhira,Tala,  Nagarghata Union Total,408790,*Nagarghata,Kalibari,0.004622911
West,Satkhira,Tala,  Nagarghata Union Total,408790,*Nagarghata,Nagarghata Hajratala,0.003722425
West,Satkhira,Tala,  Nagarghata Union Total,408790,*Nagarghata,Nagarghata Bagh,0.004070257
West,Satkhira,Tala,  Nagarghata Union Total,408790,*Nagarghata,Nagarghata Kanpara,0.004028301
West,Satkhira,Tala,  Nagarghata Union Total,408790,*Nagarghata,Dakshin Nagarghata,0.005296809
West,Satkhira,Tala,  Nagarghata Union Total,408790,*Nagarghata,Nimtala,0.003456488
West,Satkhira,Tala,  Nagarghata Union Total,408790,*Nagarghata,Rathkhola,0.003437075
West,Satkhira,Tala,  Nagarghata Union Total,408790,*Nagarghata,Kapashdanga,0.003791843
West,Satkhira,Tala,  Nagarghata Union Total,408790,*Nagarghata,Mathbari,0.004191483
West,Satkhira,Tala,  Nagarghata Union Total,408790,*Nagarghata,Asan Nagar,0.004183533
West,Satkhira,Tala,  Nagarghata Union Total,408790,*Nagarghata,Basun Dhara,0.003669905
West,Satkhira,Tala,  Nagarghata Union Total,408790,*Shyamnagar,Shyamnagar,0.004068128
West,Satkhira,Tala,  Sarulia Union Total,408790,*Baiguni,Baiguni,0.00433115
West,Satkhira,Tala,  Sarulia Union Total,408790,*Baiguni,Chowgachha,0.003472931
West,Satkhira,Tala,  Sarulia Union Total,408790,*Bara Bila,Bara Bila,0.004028305
West,Satkhira,Tala,  Sarulia Union Total,408790,*Bara Bila,Chowgachha,0.003799581
West,Satkhira,Tala,  Sarulia Union Total,408790,*Bharsa,Bharsha,0.004130518
West,Satkhira,Tala,  Sarulia Union Total,408790,*Bharsa,Achimtala,0.003695289
West,Satkhira,Tala,  Sarulia Union Total,408790,*Kashipur,Chhota Kashipur,0.003810409
West,Satkhira,Tala,  Sarulia Union Total,408790,*Kashipur,Bara Kashipur,0.004305309
West,Satkhira,Tala,  Sarulia Union Total,408790,*Khurda,Khurda,0.003919142
West,Satkhira,Tala,  Sarulia Union Total,408790,*Puthikhali,Puthikhali,0.018179243
West,Satkhira,Tala,  Sarulia Union Total,408790,*Puthikhali,Par Kumira,0.004591155
West,Satkhira,Tala,  Sarulia Union Total,408790,*Puthikhali,Palkelghata,0.00537109
West,Satkhira,Tala,  Sarulia Union Total,408790,*Puthikhali,Chowgachha,0.003385744
West,Satkhira,Tala,  Sarulia Union Total,408790,*Rajendrapur,Rajendrapur,0.003427527
West,Satkhira,Tala,  Sarulia Union Total,408790,*Rajendrapur,Amtalardangi,0.003622741
West,Satkhira,Tala,  Sarulia Union Total,408790,*Rajendrapur,Shialdangi,0.003526589
West,Satkhira,Tala,  Sarulia Union Total,408790,*Rajendrapur,Chamarkhali,0.005635393
West,Satkhira,Tala,  Sarulia Union Total,408790,*Rajendrapur,Juskhola,0.00603084
West,Satkhira,Tala,  Sarulia Union Total,408790,*Rajendrapur,Gorer Danga,0.006709452
West,Satkhira,Tala,  Sarulia Union Total,408790,*Rajendrapur,Lalchandrapur,0.007542719
West,Satkhira,Tala,  Sarulia Union Total,408790,*Rajendrapur,Hogladanga,0.003800038
West,Satkhira,Tala,  Sarulia Union Total,408790,*Rajendrapur,Patkelghata,0.015895762
West,Satkhira,Tala,  Sarulia Union Total,408790,*Saidpur,Shan Kdaha,0.004141721
West,Satkhira,Tala,  Sarulia Union Total,408790,*Saidpur,Shan Kdaha,0.007739387
West,Satkhira,Tala,  Sarulia Union Total,408790,*Saidpur,Jugi Pukuria,0.004501159
West,Satkhira,Tala,  Sarulia Union Total,408790,*Saidpur,Masadanga,0.00366862
West,Satkhira,Tala,  Sarulia Union Total,408790,*Saidpur,Tailkupi,0.003834418
West,Satkhira,Tala,  Sarulia Union Total,408790,*Sarulia,Sarulia,0.00356302
West,Satkhira,Tala,  Tala Union,408790,*Aladipur,Aladipur,0.003372721
West,Satkhira,Tala,  Tala Union,408790,*Atarai,Atarai,0.003940996
West,Satkhira,Tala,  Tala Union,408790,*Baruihati,Baruihati,0.003503573
West,Satkhira,Tala,  Tala Union,408790,*Bhaira,Bhaira,0.008432021
West,Satkhira,Tala,  Tala Union,408790,*Bhaira,Agaljhara,0.003478844
West,Satkhira,Tala,  Tala Union,408790,*Danga Nalta,Danga Nalta,0.005009792
West,Satkhira,Tala,  Tala Union,408790,*Jadpur,Jadpur,0.003361182
West,Satkhira,Tala,  Tala Union,408790,*Jiala,Jiala,0.003766425
West,Satkhira,Tala,  Tala Union,408790,*Jiala Nalta,Jiala Nalta,0.003471536
West,Satkhira,Tala,  Tala Union,408790,*Khanpur,Khanpur,0.004411148
West,Satkhira,Tala,  Tala Union,408790,*Kismatghona,Kismatghona,0.00371346
West,Satkhira,Tala,  Tala Union,408790,*Mobarakpur,Mobarakpur,0.005201093
West,Satkhira,Tala,  Tala Union,408790,*Majhiara,Majhiara,0.003362712
West,Satkhira,Tala,  Tala Union,408790,*Majhiara,Kharer Danga,0.003855443
West,Satkhira,Tala,  Tala Union,408790,*Majhiara,Shibpur,0.003542207
West,Satkhira,Tala,  Tala Union,408790,*Murakalia,Murakalia,0.005039374
West,Satkhira,Tala,  Tala Union,408790,*Rahimabad,Rahimabad,0.004214078
West,Satkhira,Tala,  Tala Union,408790,*Uttar Sahapur,Uttar Sahapur,0.003646672
West,Satkhira,Tala,  Tala Union,408790,*Tala,Tala,0.004097109
West,Satkhira,Tala,  Tala Union,408790,*Tala,Khajra,0.003668606
West,Satkhira,Tala,  Tala Union,408790,*Tala,Mahallah Para,0.003490909
West,Satkhira,Tala,  Tentulia Union Total,408790,*Arang Para,Arang Para,0.004764636
West,Satkhira,Tala,  Tentulia Union Total,408790,*Dewani Para,Dewani Para,0.006554812
West,Satkhira,Tala,  Tentulia Union Total,408790,*Dhalbaria,Dhalbaria,0.006058371
West,Satkhira,Tala,  Tentulia Union Total,408790,*Hatbas,Hatbas,0.004223973
West,Satkhira,Tala,  Tentulia Union Total,408790,*Kalapota,Kalapota,0.003382389
West,Satkhira,Tala,  Tentulia Union Total,408790,*Kalia,Kalia,0.004538745
West,Satkhira,Tala,  Tentulia Union Total,408790,*Lakshmanpur,Lakshmanpur,0.003621242
West,Satkhira,Tala,  Tentulia Union Total,408790,*Lautara,Lautara,0.003452063
West,Satkhira,Tala,  Tentulia Union Total,408790,*Madanpur,Madanpur,0.00366839
West,Satkhira,Tala,  Tentulia Union Total,408790,*Nowa Para,Nowa Para,0.0036819
West,Satkhira,Tala,  Tentulia Union Total,408790,*Panchrukhi,Panchrukhi,0.004277229
West,Satkhira,Tala,  Tentulia Union Total,408790,*Samzadipur,Samzadipur,0.004538745
West,Satkhira,Tala,  Tentulia Union Total,408790,*Sirasuni,Sirasuni,0.003621242
West,Satkhira,Tala,  Tentulia Union Total,408790,*Suvasani,Suvasani,0.003452063
West,Satkhira,Tala,  Tentulia Union Total,408790,*Sukdebpur,Sukdebpur,0.00366839
West,Satkhira,Tala,  Tentulia Union Total,408790,*Tentulia,Tentulia,0.0036819
West,Satkhira,Tala,  Tentulia Union Total,408790,*Terchhi,Terchhi,0.004277229
Central,,None,None,11,None,None,0
East,,None,None,22,None,None,0
